date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:53:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Oct%202022%2009:54:49%20GMT	https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shoppin/shopping-cart-2.1ce.del	(from https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/)
12:53:37	423877/423877	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:54:49%20GMT	https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/index-11.html	(from https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg)
12:53:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Oct%202022%2009:54:51%20GMT	https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shoppin/shopping-cart-2.1cf.del	(from https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/)
12:53:40	423897/423897	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:54:52%20GMT	https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/index-12.html	(from https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg)
12:53:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Oct%202022%2009:54:54%20GMT	https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shoppin/shopping-cart-2.1d0.del	(from https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/)
12:53:43	423917/423917	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:54:55%20GMT	https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/index-13.html	(from https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg)
12:53:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Oct%202022%2009:54:57%20GMT	https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shoppin/shopping-cart-2.1d1.del	(from https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/)
12:53:46	423937/423937	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:54:58%20GMT	https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/index-14.html	(from https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg)
12:53:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Oct%202022%2009:55:00%20GMT	https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shoppin/shopping-cart-2.1d2.del	(from https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/)
12:53:48	423957/423957	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:55:00%20GMT	https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/index-15.html	(from https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg)
12:53:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Oct%202022%2009:55:02%20GMT	https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shoppin/shopping-cart-2.1d3.del	(from https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/)
12:53:51	423977/423977	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:55:03%20GMT	https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/index-16.html	(from https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg)
12:53:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Oct%202022%2009:55:05%20GMT	https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shoppin/shopping-cart-2.1d4.del	(from https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/)
12:53:54	423997/423997	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:55:06%20GMT	https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/index-17.html	(from https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg)
12:53:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Oct%202022%2009:55:08%20GMT	https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shoppin/shopping-cart-2.1d5.del	(from https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/)
12:53:57	424017/424017	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:55:09%20GMT	https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/index-18.html	(from https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg)
12:53:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Oct%202022%2009:55:11%20GMT	https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shoppin/shopping-cart-2.1d6.del	(from https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/)
12:53:59	424037/424037	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:55:12%20GMT	https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/index-19.html	(from https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg/shopping-cart-2.svg)
